GitCommitMessage	IsUseful	MatchedOnKeyword
chore: omit 2nd value for the range	True	
chore(deps): bump https://github.com/jenkins-x/jx-gitops from 0.0.292 to 0.0.294command run was `jx step create pr regex --regex \s+gitopsversion = "(?p<version>.*)" --version 0.0.294 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
chore: use a common setuptestpullrequestoperation funcsigned-off-by: mark cox <markcox20@hotmail.com>	True	
fix: modify the deploy kind of newly imported/created projectsif there is a team or cli argument to specify the deployment kind	True	
fix: renamed to 'jx edit requirements'signed-off-by: james strachan <james.strachan@gmail.com>	True	
remove unnecessary newlines from create cluster command help message	False	
chore: support batch mode	False	
fix: upgrade to version 0.0.487	True	
chore: use a build tag to prevent building covered binary at other times (#4155)signed-off-by: pete muir <pmuir@bleepbleep.org.uk>	True	
fix: ensure we quote restart policy, sa and env varssigned-off-by: james strachan <james.strachan@gmail.com>	False	
chore: add hardy ferentschik to owners	True	
fix: jx step boot upgrade should check all chart locations- also support `jx upgrade cli` when using a cloudbees profilesigned-off-by: david conde <dconde@cloudbees.com>	True	
chore(deps): bump https://github.com/jenkins-x/jx-promote from 0.0.78 to 0.0.80command run was `jx step create pr regex --regex \s+promoteversion = "(?p<version>.*)" --version 0.0.80 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
feat: jx delete app	False	
fix: add better error handling of the prowjoband report when data is missing	False	
chore: fix typo	False	
chore:(refactor) refactor to make the install code easier to reuseas we'll want to reuse these functions for install, create cluster + upgrade commands	True	
fix: minor fix to ensure jx_home is used when locating .jx dir	True	
update readme.md (#3819)	False	
fix: only ignore the top most release directorysigned-off-by: cai cooper <caicooper82@gmail.com>	True	
feat: bump helm version using version stream	False	
chore(deps): bump https://github.com/jenkins-x/jx-secret.git from 0.0.211 to 0.0.213command run was `jx step create pr regex --regex \s+secretversion = "(?p<version>.*)" --version 0.0.213 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
chore: add new static context, prepare to remove bdd contextsigned-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
fixes for aws (#1265)* docs: polish the issue template a little* fix: lets default the roles on aws for using ecr* fix: add a cli argument to add a custom docker registry* chore: lets add a sid to the roles we add to the worker nodes on aws* chore: fix test case	True	
feat(prow) use language detection to select builder image	True	
added jx get env	False	
fix: gitlab pr info should include assigneesthis will let the lighthouse bdd test for assigning actually work with gitlab.signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
chore: upgrade jenkins-x/jx-cli to version 0.0.120from: https://github.com/jenkins-x/jx-pipeline.git	True	
add comment	False	
add flags to init helm and draft client only, also set exposecontroller cm helm values	True	
fix: lets avoid having to define `$chart_repository` locally for gitopsalso lets include the pr / branch name in the cluster name to avoid confusion	True	
feat(terraform): ensured terraform plan/apply is logged at verbose (#1388)	True	
add an alias	False	
fix: handle revision or prs for version streams	True	
going to create a clusterrole in go yay	True	
tweaky tweaky nice one buckremove some blank lines	True	
fix: use lighthouse by default if folks are not using https://github.comto avoid folks using prow and getting a failure later onsigned-off-by: james strachan <james.strachan@gmail.com>	True	
chore: disabled further checks	False	
refactor: integrate new helm interface in common_helm	True	
chore: make the test helpers easier to reuse in other repos	True	
handle nested stages, albeit imperfectly	False	
fix: more aggressively push stuff to pipelineactivity	True	
chore: improve error message	False	
fix: upgrade to version 0.1.2from: https://github.com/jenkins-x/jx-secret.git	True	
chore: try disable machine change	False	
feat:(jx step chart) generate a bulk changelog	False	
fix: don't crash build controller for errors in labeling legacy resourcesjust warn if a `sourcerepository` or `pipelineactivity` that doesn'talready have its label populated is not able to be updated due to oneor more of the label values being an invalid value for a k8s label.fixes #4049signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
chore: please the hound	False	
feat: correctly gatheri boot requirements for ekschore: formatting and commentsigned-off-by: daniel gozalo <dgozalo@cloudbees.com>fix: fixed typofeat: modified preconditions so batch mode doesn't fail with values that aws doesn't need	True	
fix: fix formatsigned-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
use dev namespace	False	
cli-based uninstall tests	False	
fix: use better urls for bitbucket serverfor creating sourcerepository and meta pipeline - as bitbucket server can use `/scm` after the host for clone urlssigned-off-by: james strachan <james.strachan@gmail.com>	True	
fix: report error for nil pipeline for expected kindpreviously, we'd just end up with a nil pointer, and that's...neverhelpful. this will instead report an error for when there is nopipeline of a given kind in the effective config.also, i reworked how we check for expected errors in the test, andmade `override.matchespipeline` case-insensitive, since we've got`pullrequest` in some places and `pullrequest` in others. sigh.fixes #5183signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
fix: corrected funky find charts logicsigned-off-by: tomhobson <tomhobsonleeds@gmail.com>	True	
chore: fmt	False	
fix(prow): skip the jenkins api token in a prow installation	True	
feature: added a way to enable long term storage for logs and default objects and also provide the name of the target bucket (#3877)signed-off-by: daniel gozalo <dgozalo@cloudbees.com>chore: fix lint and fmtfix: fixed broken testfeature: refactored to avoid having gke related code in the main long term storage methodsigned-off-by: daniel gozalo <dgozalo@cloudbees.com>fix: fixed fmt	True	
adding unit test	False	
fix(bitbucketcloud): paginate over apis	False	
chore(deps): bump https://github.com/jenkins-x/jx-promote from 0.0.68 to 0.0.70command run was `jx step create pr regex --regex \s+promoteversion = "(?p<version>.*)" --version 0.0.70 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
fix: removed additional 'needs more' in jx status output	False	
chore(deps): bump https://github.com/jenkins-x/jx-preview from 0.0.60 to 0.0.62command run was `jx step create pr regex --regex \s+previewversion = "(?p<version>.*)" --version 0.0.62 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
simplified naming	False	
chore: upgrade jenkins-x/jx-cli to version 0.2.33from: https://github.com/jenkins-x/jx-gitops.git	True	
move the custom git command out from import command	True	
added hacking guide (#93)	False	
chore: fix hound warning	False	
fix:(cloudbees) set the chart flags for basic auth before installing the chart	True	
chore: upgrade jenkins-x/jx-cli to version 0.2.22from: https://github.com/jenkins-x/jx-gitops.git	True	
fix: generation of environments in gitops mode	True	
feat: add command to help tidy up namespaces	True	
refactor: move jenkins related function to jenkins package	True	
fix(gitops): rename the secrets path in vault to gitops	True	
fix: fix prow knative install	False	
chore(deps): bump https://github.com/jenkins-x/jx-gitops from 0.0.340 to 0.0.342command run was `jx step create pr regex --regex \s+gitopsversion = "(?p<version>.*)" --version 0.0.342 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
fix: allow uninstall to be invoked from batch mode with confirm	True	
extracted an interface for authconfigservice	True	
chore: add make goal to debug an integration test	True	
chore: update golangcli-lint versionsigned-off-by: cosmin cojocar <cosmin.cojocar@gmx.ch>	False	
chore(deps): bump https://github.com/jenkins-x/jx-cli-base-image.git from 0.0.33 to 0.0.36command run was `jx step create pr regex --regex (?m)^from gcr.io/jenkinsxio/jx-cli-base:(?p<version>.*)$ --version 0.0.36 --files dockerfile --repo https://github.com/jenkins-x/jx-cli.git`	True	
chore: revert using a default image type on gke for tekton (#3883)* chore: revert using a default image type on gke for tektonas it doesn't seem to work around the tekton issues - so lets roll back to an older tekton instead* fix: let allow an output file be specified for the json schema filealso lets default to `--pipeline` mode if no other specified* fix: lets update the json schema on each releasealso move the frequently failing api doc generation last so we get the updated cli reference back	True	
fix: use jx_interpret_pipeline to decided whether to create prfixes #5412signed-off-by: pete muir <pmuir@bleepbleep.org.uk>	True	
feat:(gerrit) stubbing out gerrit provider methods	False	
chore(deps): bump https://github.com/jenkins-x-plugins/jx-health to 0.0.48command run was `jx step create pr regex --regex \s+healthversion = "(?p<version>.*)" --version 0.0.48 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
feat(cb addon) fix exposing addons incase old exposecontroller resources are hanging around	True	
fix(install): automate getting the jenkins api token when we can use chromedp fixes #411	True	
lets add back the 'jx get env' alias	False	
avoid git clones in helm build/apply now we use knative	False	
fix: gitops with serverlesslets properly preserve secrets generated from apps like prow / tekton and avoid incorrectly indenting them inside `jenkins-x-platform`	True	
chore(fix tests): fix up the import tests	False	
chore(deps): bump https://github.com/jenkins-x/jx-project from 0.0.17 to 0.0.27command run was `jx step create pr regex --regex \s+projectversion = "(?p<version>.*)" --version 0.0.27 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
fix: first spike at a simple client api for browsing clustersso we can easily list clusters or connect to one etcsigned-off-by: james strachan <james.strachan@gmail.com>	True	
fix: upgrade to version 0.0.462	True	
finish converting syntax parsing tests to builders and add structure tests when appropriate	True	
lets default git auth setup to using github, this can be overridden by the `--git-provider-url` flagfixes #212	True	
fix: logic for updating the task/pipeline when the spec really changesalso lets turn `build_id` into a parameter and pass it in from the generated build number	True	
fix: small issue on formatting when outputting github app namesigned-off-by: cai cooper <caicooper82@gmail.com>	True	
refactor(common): use the factory as a composite type inside of the commonoptions type	True	
chore: upgrade deps	False	
feat: add tests- util.untargzall can properly extract an archive generated by helm (no directory)- opts.helminitrecursivedependencybuild extracts sub-directories and clean archivessigned-off-by: aur??lien lambert <aure@olli-ai.com>	True	
chore(deps): upgrade jenkins-x/jx to version 0.2.98from: https://github.com/jenkins-x-plugins/jx-gitops.git	True	
fix: lets avoid defining a new home env var	False	
chore: move boot upgrade to upgrade packagesigned-off-by: mark cox <markcox20@hotmail.com>	True	
first spike at an interpret mode for 'jx step create task' (#4201)* fix: allow remote clustersto avoid forcing the setup of a local chart museum which we don't need on remote clusters as we don't make releases there* fix: add an interpret mode for 'jx step create task'so we can apply a pipeline using local command invocation* chore: rebase* fix: support force mode when using no-tiller* chore: fix formatting	True	
fix: allow git env vars to be configured for gittersigned-off-by: james strachan <james.strachan@gmail.com>	True	
fix: attempt to make get vault-config backwardly compatible	True	
feat(pipeline): allow activity for next build number and branch as revisionwith the new `useactivityfornextbuildnumber` and `usebranchasrevision`boolean parameters for `pipelinecreateparam`, you can force themetapipeline to:* determine the next build number by looking at the build numbers on`pipelineactivity`s for this org/repo/branch combination, ratherthan using (and if need be creating) the `sourcerepository`.* pass the new `--branch-as-revision` flag to `jx step create task`,which will override the default behavior of using the new versiontag to checkout for release pipelines, instead just using the givenbranch.fixes #5909signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
feat: added information on env vars to step helm applysigned-off-by: cai cooper <caicooper82@gmail.com>	True	
fix: added optional git reporting of pipelines for lighthousethis is a tactical solution; we are hoping longer term to use tekton pullrequestresource outputs insteadsigned-off-by: james strachan <james.strachan@gmail.com>	True	
feat:(jira) support api tokens to access jira	True	
chore(deps): bump https://github.com/jenkins-x/jx-verify from 0.0.8 to 0.0.10command run was `jx step create pr regex --regex \s+verifyversion = "(?p<version>.*)" --version 0.0.10 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
feat: support different phases when geneating helmfilessigned-off-by: james rawlings <rawlingsj80@gmail.com>	False	
feat: extract jx client interface into dedicated package	True	
chore: cut down on resource requests for bdd tests3 cpus and 3gb ram was overkill for the request, imo. let's drop thecpu to 1 and the ram to 2gb.signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
feat: pass arguments to octant binary from jx uisigned-off-by: ankitm123 <ankitmohapatra123@gmail.com>	True	
chore(deps): bump https://github.com/jenkins-x/jx-pipeline.git from 0.0.71 to 0.0.73command run was `jx step create pr regex --regex \s+pipelineversion = "(?p<version>.*)" --version 0.0.73 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
feat: add gc for helm configmaps	True	
chore(deps): bump https://github.com/jenkins-x/jx-secret from 0.0.162 to 0.0.164command run was `jx step create pr regex --regex \s+secretversion = "(?p<version>.*)" --version 0.0.164 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
chore: fix git user	False	
fix: reprompt for missing valuesfixes #5103signed-off-by: pete muir <pmuir@bleepbleep.org.uk>	True	
lets import a newly created spring boot app after creation	False	
fix: use gitlab namespaces api to create repo under the user/org name??? (#3942)* fix: use gitlab namespaces api to create repo under the user/org namespacesigned-off-by: dimmel82 <dmel50@hotmail.com>fix: use gitlab namespaces api to create repo under the user/org namespace* formatted file using gofmtsigned-off-by: dimmel82 <dmel50@hotmail.com>* changed characters case according to houndci reviewsigned-off-by: dimmel82 <dmel50@hotmail.com>	True	
feat:(changelog) add header and footer templatesfixes #378	False	
fix(preview): look for service names that match the release and app name	True	
chore: set the version	False	
chore: remove the set -x - was in there for debugging (#4186)	True	
refactor(install): extract the code which install helm binaries in a separate method	True	
fix: enforce gcp service account minimum name lengthsigned-off-by: joshuasimon-taulia <joshua.simon@taulia.com>	True	
fix: properly setup the apidoc generator reps	True	
fix: upgrade to version 0.0.160	True	
polish output	False	
chore: update deps	False	
chore:(helm) remove fake helm implementation	False	
fix: make the step help apply to also load the requirements from the team settings if not requirements file is found locallysigned-off-by: cosmin cojocar <cosmin.cojocar@gmx.ch>	True	
chore(deps): bump https://github.com/jenkins-x/jx-pipeline from 0.0.14 to 0.0.20command run was `jx step create pr regex --regex \s+pipelineversion = "(?p<version>.*)" --version 0.0.20 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
fix: replace namespace with cmd optionsigned-off-by: cai cooper <caicooper82@gmail.com>	False	
chore(deps): bump https://github.com/jenkins-x/jx-verify.git from 0.0.26 to 0.0.27command run was `jx step create pr regex --regex \s+verifyversion = "(?p<version>.*)" --version 0.0.27 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
simplify cli ux of 'jx create cluster' (#4122)signed-off-by: mark cox <markcox20@hotmail.com>	False	
fix: reuse the same build number discover code	False	
fix(certs): always wait for certs	True	
fix: lets use a more explicit label for the default workloads	True	
fix(expose) use the jenkins x chart repo to find exposecontroller	True	
fix: devpods were not rsh'inglets ensure we have a command shell command if none is specified	False	
fix: the generated apps weren't getting the real app.yml file from its base chart, also added a way to modifiy the base app yaml files of charts (#3918)signed-off-by: daniel gozalo <dgozalo@cloudbees.com>chore: fix fmtsigned-off-by: daniel gozalo <dgozalo@cloudbees.com>	True	
chore: happy now, hound?	False	
fix:(bitbucket) let's update a pull request's merge status	False	
chore: set the git credentials	False	
fix: missing go.mod entries for kuberhealthysigned-off-by: mark cox <markcox20@hotmail.com>	True	
chore: resolved indentationsigned-off-by: cai cooper <caicooper82@gmail.com>	True	
test: enable interfacer lint check and fix the generated warningssigned-off-by: cosmin cojocar <cosmin.cojocar@gmx.ch>	False	
fix: properly generate updated openapithis ends up requiring some trickery with `go.mod` - installing`openapi-gen` ends up removing `k8s.io/api` and `k8s.io/apimachinery`from `go.mod`, resulting in the openapi being generated against masterof those packages rather than the version we're actually depending on,so we need to copy/restore `go.mod` and `go.sum` twice - before/afterinstalling `openapi-gen`, and before/after actually generating the openapi.signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
chore(deps): bump https://github.com/jenkins-x/jx-gitops from 0.0.286 to 0.0.288command run was `jx step create pr regex --regex \s+gitopsversion = "(?p<version>.*)" --version 0.0.288 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
fix: use a better cluster namelets put the pr and build first so that we get a vault per pr rather than sharing a vault between clusters	True	
wrapped try/catch in a script block	False	
chore(deps): bump https://github.com/jenkins-x/jx-project from 0.0.99 to 0.0.101command run was `jx step create pr regex --regex \s+projectversion = "(?p<version>.*)" --version 0.0.101 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
add verbose mode to token creation	True	
write config used as yamlsigned-off-by: mark cox <markcox20@hotmail.com>	False	
get it building, tidyup	False	
fix: disable previews by default	False	
refactor: move the default chart museum url into helm package	True	
fix: support forking on environment repos if user different to owner	True	
fix: git user auth options should be respected in all operations in install method chain	False	
changing case of helm statements for clarity	True	
refactor(install): extract the code which configure prow in the team settings and no tiller	True	
feat: values file that specify builders version need to use gcr too	True	
`jx upgrade cli` should remove current binary before overwriting it.	True	
fix: the logic for determining tag history (#4212)this should fix jx step changelog. also make sure the release uses the right rev, not just the latest on mastersigned-off-by: pete muir <pmuir@bleepbleep.org.uk>	True	
chore: upgrade jenkins-x/jx-cli to version 0.0.54from: https://github.com/jenkins-x/jx-verify.git	True	
chore: another pre-commit updated the secrets baselinesigned-off-by: cai cooper <caicooper82@gmail.com>	False	
first spike of pipelineactivity integration into jx promote	True	
fix: better defaulting of options	False	
chore(deps): upgrade jenkins-x/jx to version 0.2.82from: https://github.com/jenkins-x-plugins/jx-gitops.git	True	
chore: fix hound warnings	False	
feat:(helm) implement the helm provider for cli	True	
chore: add warning for upcoming removal of static mastersthis message should show up in the following situations:* running locally, connected to a cluster using static master.* running locally, calling `jx create cluster` without`--skip-installation` and without flags for installing with tekton.* running locally, calling `jx install` without flags for installingwith tekton.it should never show up in pipelines, in controllers, or in any casewhere you're connected to a tekton cluster.fixes #6887signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
chore: refactor step boot to contain base commandfixes a clash with `jx step boot vault` and `jx step boot upgrade`signed-off-by: david conde <dconde@cloudbees.com>	True	
fix: typothanks for the catch @martin-patsovsigned-off-by: james strachan <james.strachan@gmail.com>	True	
feat: add flag to exclude build podssigned-off-by: warrenbailey <warren@warrenbailey.net>	True	
fix: remove else statement	False	
fix: gc sas ending in `-bc`we recently added this suffix in terraform stuff, as best as i cantell, so we need to be gcing it.fixes #7053signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
chore: enable vault storge for boot-vault tests and add new default override flag	True	
chore: moah tests for projecthistory	True	
fix(bitbucket): correct pr merge params	False	
feat(diagnose): add a `jx diagnose` command to help with debugging.	True	
remove quote	False	
fix: upgrade to version 0.1.15from: https://github.com/jenkins-x-plugins/jx-secret.git	True	
feat(controller) initial draft of team controller to install jx	True	
docs: add link to contributing.md	True	
chore: immprove formatting for some log messagessigned-off-by: cosmin cojocar <cosmin.cojocar@gmx.ch>	True	
chore: fix comment	False	
chore(deps): bump https://github.com/jenkins-x/jx-gitops from 0.0.310 to 0.0.312command run was `jx step create pr regex --regex \s+gitopsversion = "(?p<version>.*)" --version 0.0.312 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
close #188signed-off-by: nicolas de loof <nicolas.deloof@gmail.com>	False	
feat:(jx stop pipeline) add a cli to stop pipelines	True	
chore: fix hound warning	False	
chore(deps): upgrade jenkins-x/jx to version 0.1.65from: https://github.com/jenkins-x-plugins/jx-secret.git	True	
add flag to auto detect repo and owner from current dir	True	
chore: improve the gitservice crd in `kubectl get` on k8s 1.11 or later	False	
refactor: add lint step and fix linting issuessigned-off-by: ankitm123 <ankitmohapatra123@gmail.com>	True	
fix: lets replace any $(cat version) expression with ${version}to simplify the pipeline commands in tekton	True	
fix: lets add a default username if none is specified on import	False	
fix: handle lighthouse-specific hmac secret in update_webhookssometimes, but weirdly not always, when switching from prow tolighthouse, the `hmac-token` secret gets deleted. currently, prow andlighthouse use the same name for that secret, so i believe thatlighthouse installs and then prow gets removed, resulting inlighthouse not needing to create the secret, since it's identical tothe prow one, but then the removal of prow deleting the secret (andpossibly the `hook` service - still trying to verify that).as i said, this doesn't happen consistently - i've now switched acluster from prow to lighthouse, back to prow, and back to lighthouse,and the first time, prow didn't get deleted at all, then the secretstuck around after the installation of prow and removal of lighthouse,and stuck around again after the installation of lighthouse andremoval of prow. so...i don't know if this is just random bad luck or what.regardless, i'm going to change lighthouse to use a unique secretname, but `jx update webhooks` needs to know that secret name. solet's have it try the prow name, and then if that's not found, try thenew lighthouse namepart of fixing #7154signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
move out the custom git commands from common environments command	True	
fix: support kserve urls in previews too	True	
fix: use correct vault name from cluster name	False	
chore: capitalize some prompt messages	True	
docs: add the scheduler crdsigned-off-by: james strachan <james.strachan@gmail.com>	False	
fix: add abiltiy to determine whether a given falg is set explicitlyfixes issue #3205	True	
fix: revert regression of moving to logrus everywhere	True	
refactor: define an option type for completion command	True	
fix: add a jx-bdd image	False	
chore(deps): bump https://github.com/jenkins-x/jx-gitops.git from 0.0.421 to 0.0.422command run was `jx step create pr regex --regex \s+gitopsversion = "(?p<version>.*)" --version 0.0.422 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
fix: fix gh-pages for log storage in a couple waysa few things were just completely borked in using gh-pages for logstorage for a while now. if the repo didn't already have a gh-pagesbranch, we tried to reclone without deleting the existing attemptedclone, which was bad, and then when there was a gh-pages, we tried topush `head` without specifying that we actually want to push it to`gh-pages`. this fixes both of those things.signed-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
fix: avoid inheriting 2 levels deep a pipeline container name for prowas we don't use containers in jenkinsfilerunner today	True	
fix: add deprecation warning for knative build (#4295)* fix: add deprecation warning for knative build* chore: fix hound warnings* chore: fix typos* chore: fix failing test	True	
feat: upgrade version stream refsigned-off-by: mark cox <markcox20@hotmail.com>	False	
feat: use installed jx, not the compiled one	False	
fix:(environment) fix errors creating personal reposfixes #586	True	
chore: updated secrets baselinesigned-off-by: cai cooper <caicooper82@gmail.com>	False	
fix: symlink /tekton/home to /builder/home when on newer tekton releasessigned-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
docs: minor typo in jx dashsigned-off-by: ankitm123 <ankitmohapatra123@gmail.com>	False	
fix: previews when using github appssigned-off-by: james strachan <james.strachan@gmail.com>	False	
feat(git-info): generated code + makefile fix	False	
feat:(vault) create the vault resource using the vault opeator client	True	
fix: upgrade to version 0.0.185from: https://github.com/jenkins-x/jx-project.git	True	
fix: upgrade to version 0.0.29from: https://github.com/jenkins-x/jx-application.git	True	
enable release	False	
feat: allow overriding/removing steps from build pack by name (#3850)* feat: allow overriding/removing steps from build pack by namesee pkg/jx/cmd/test_data/step_create_task/override-step/jenkins-x.ymlfor example syntax.this allows replacing named steps from build packs by pipeline, stage(aka lifecycle - i opted to call it stage since that's more consistentwith jenkins-x.yml syntax and eventually i'll make the lifecycles intostages, albeit ones that share a task/pod), and step name. if nopipeline is specified, the stage/lifecycle and step name are replacedin all pipelines, with similar logic for stage/lifecycle.steps can be replaced with a single step, multiple steps, or no stepat all to remove them.signed-off-by: andrew bayer <andrew.bayer@gmail.com>* fix: fix override stages key, tests for block step and stage scopingsigned-off-by: andrew bayer <andrew.bayer@gmail.com>	True	
chore: increase the timeouts used when creating the vault clientsigned-off-by: cosmin cojocar <cosmin.cojocar@gmx.ch>	False	
lets run the tests on ci	False	
refactor: provide the helm value files in install and upgrade methods	True	
refactor(common): make the kuber private to common	True	
fix: add a `jx alpha boot` commandso folks can try out the new helm 3 / helmfile work from the `jx` command line via a separate binarysee the enhancement process: https://github.com/jenkins-x/enhancements/pull/15also https://github.com/jenkins-x/enhancements/tree/master/proposals/2signed-off-by: james strachan <james.strachan@gmail.com>	True	
chore(quality): check for presence in maps and wrap errors	True	
automate getting the api token via the browserif the username and password arguments are supplied	True	
chore(deps): bump https://github.com/jenkins-x-plugins/jx-health.git from 0.0.61 to 0.0.62command run was `jx step create pr regex --regex \s+healthversion = "(?p<version>.*)" --version 0.0.62 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
add a headless mode for getting api tokens in ci systems	True	
chore: fix rebase compile error	False	
parent bf8074f3744551d2218e547a82288cfac98b2612 (#3726)author daniel gozalo <dgozalo@cloudbees.com> 1554482673 +0200committer daniel gozalo <dgozalo@cloudbees.com> 1556119261 +0200feature: added tests and some regactoring to prow config mergingchore: fix fmt and linteradded a test to config_builderfeature: added more tests to the config_builder_test suitechore: fix fmt and linteradded a test to config_builderfeature: added tests for just pluginssigned-off-by: daniel gozalo <dgozalo@cloudbees.com>	True	
fix: use the correct container names from the build packs	False	
feat:(jx delete tracker token) add new command: jx delete tracker token	True	
docs: add details on openshift	False	
fix:(license) update the copyright section	False	
revert "updated release process to use goreleaser (#4130)" (#4335)this reverts commit ea7fdfc4ad154aa1f419f377ff48a85bd11a47fa.	True	
tidied a little	False	
chore(deps): upgrade jenkins-x/jx to version 0.1.4from: https://github.com/jenkins-x-plugins/jx-verify.git	True	
chore(deps): bump https://github.com/jenkins-x/jx-preview from 0.0.84 to 0.0.86command run was `jx step create pr regex --regex \s+previewversion = "(?p<version>.*)" --version 0.0.86 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
fix: generated service account now has roles/storageobjectadmin	True	
fix: handle multiple pipelines with contexts betterfor when we've > 1 pipelines per release/pr branch	True	
fix(install): re-use the cluster ingress config for vault	True	
chore: add better until test for the creation of the webhooks	True	
fix: lets allow environments to be configured in the requirementsso its easier to do bdd testing or to validate the environments exist - or lazily create them if they are missingsigned-off-by: james strachan <james.strachan@gmail.com>	True	
chore: polish output a little	False	
fixing bug with parsing helm releases. it was failing if an entry contained optional app version value. (#3980)signed-off-by: leszekchuchla <leszek.chuchla@esgroup.ch>	False	
chore: add warning if we can't find the service url	False	
chore(deps): bump https://github.com/jenkins-x/jx-preview from 0.0.50 to 0.0.56command run was `jx step create pr regex --regex \s+previewversion = "(?p<version>.*)" --version 0.0.56 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
fix: update the whitesource product and project tokens for jxthis are unique identifies for jx project in whitesource service (they are not secret).signed-off-by: cosmin cojocar <cosmin.cojocar@gmx.ch>	True	
chore: extract createaddrequirementfn	False	
fix: upgrade to version 0.1.3from: https://github.com/jenkins-x/jx-gitops.git	True	
add fact crd to openapi docs	True	
feat: 'jx step create task' should create a pipelineactivity early (#3891)signed-off-by: jose blas camacho taboada <joseblas@gmail.com>	False	
jx promote fails outside of a git working copy`error: promotestepactivitykey was not valid`in a git working dir (any git, not necessarily the same project we are promoting)```$ jx promote croc-hunter-jenkinsx --version 0.0.16 --env productionprow based install so skip waiting for the merge of pull requests to go green as currently there is an issue with gettingstatuses from the pr, see https://github.com/jenkins-x/jx/issues/2410promoting app croc-hunter-jenkinsx version 0.0.16 to namespace jx-productionno $build_number environment variable found so cannot record promotion activities into the pipelineactivity resources in kubernetesno changes made to the gitops environment source code. code must be up to date!```outside a git working copy```$ jx promote croc-hunter-jenkinsx --version 0.0.16 --env productionprow based install so skip waiting for the merge of pull requests to go green as currently there is an issue with gettingstatuses from the pr, see https://github.com/jenkins-x/jx/issues/2410promoting app croc-hunter-jenkinsx version 0.0.16 to namespace jx-productioncould not discover the git repository info failed to parse git url  due to invalid path  could not determine organisation and repository namefailed to get the git branch name in dir .no $job_name environment variable found so cannot record promotion activities into the pipelineactivity resources in kubernetesno changes made to the gitops environment source code. code must be up to date!failed to update pipelineactivity: promotestepactivitykey was not validerror: promotestepactivitykey was not valid```	True	
fix: add build pack name to the output	True	
chore: revert updated mechanism to generate a jenkins tokenas it seems to break the bdd tests on prs	True	
fix: lets refactor the cli options around tillerlets use `--no-tiller` as the simple way to disable all use of tiller in jenkins x.the previous effort to avoid tiller had issues so lets use `--remote-tiller=fase` to switch on the mode for running the tiller binary locally	True	
fix: update jenkins-x-lint to verify no generated resources got missed as part of a changefixes issue #3609	True	
feat(terraform) added ability to customise disk-size and autoupgrade on the command line	True	
chore(deps): bump https://github.com/jenkins-x/jx-gitops from 0.0.88 to 0.0.112command run was `jx step create pr regex --regex \s+gitopsversion = "(?p<version>.*)" --version 0.0.112 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
chore(deps): bump https://github.com/jenkins-x/jx-gitops from 0.0.210 to 0.0.212command run was `jx step create pr regex --regex \s+gitopsversion = "(?p<version>.*)" --version 0.0.212 --files pkg/plugins/versions.go --repo https://github.com/jenkins-x/jx-cli.git`	True	
chore: lets release the gcp terraform operator image	True	
