GitCommitMessage	IsUseful	MatchedOnKeyword
update: add allowelseif option to no-else-return (fixes #9228) (#9229)	True	
fix: indent rule doesn't handle constructor instantiation (fixes #5384)	True	
docs: remove incorrect "constructor" statement from `no-new-symbol` docs (#6830)	True	
fix broken test	False	
docs: minor readme clarificationsfixable rules are mostly limited to whitespace fixes; indicate no-reserved-keys replacement as quote-props	True	
7.0.0-alpha.3	False	
docs: distinguish examples in rules under variables	False	
rule: variables should not be deleted	False	
docs: broken jscs.info urls (fixes #10732) (#10770)	False	
update: fix call, new and member expressions in no-extra-parens (#12302)	False	
build: changelog update for 7.23.0	True	
docs: do not recommend global-installed usage (#12016)	False	
chore: read `eslint_mocha_timeout` env var in makefile.js (#15626)closes #15582	False	
fixed json formatting and highlightingit really looks broken	True	
build: changelog update for 5.3.0	True	
fix: no-regex-spaces rule incorrectly fixes quantified spaces (#8773)	False	
fix: block-scoped-var to work with classes (fixes #2048)	True	
upgrade: @eslint/eslintrc to 0.4.2 (#14672)	True	
chore: rewrite parselistconfig for a small perf gain. (#9300)	True	
docs: add feedback needed triage description (#14670)	False	
build: add additional linebreak to docs (fixes #5464)	True	
docs: pull request template (#6568)	False	
chore: remove fixable key from multiline-ternary metadata (fixes #6683) (#6688)	False	
build: changelog update for 5.0.1	True	
build: changelog update for 5.0.0-alpha.2	True	
feat: false negative with `property` option in `id-match` (#15474)fixes #15443	False	
fix: crash when loading empty eslintrc file (fixes #1164)	False	
update: prefer-numeric-literals warns number.parseint (fixes #8913) (#8929)	False	
update: add default limit to `complexity` (fixes #4808)	True	
fix: valid-jsdoc crash w/ field & array type (fixes #5745) (fixes #5746)introduces deep and more robust `prefertype` checks to `valid-jsdoc`.	True	
update: `no-unused-vars` ignores read it modifies itself (fixes #6348) (#6535)* update: `no-unused-vars` ignores read it modifies itself (fixes #6348)`no-unused-vars` comes to ignore a read of a modification of itself.- a read in rhs of an assignment to itself (e.g. `a = a + 1`)- a read in lhs of an assignment (e.g. `a += 1`)- increments/decrements (e.g. `a++`)those are ignored only if those exist at the direct child of anexpressionstatement node. this is in order to avoid false positive such`foo(a = a + 1)`* fix: remove unused variables which were found by this fix.* chore: add some tests	True	
build: package.json and changelog update for 3.14.1	True	
update: acorn version (#13016)	False	
docs: remove brace expansion from configuring.md (refs #5314)remove mention of brace expansion after conversation in #5314	False	
docs: fix typo in `working-with-rules.md` (#15233)	False	
update: add class option to `no-use-before-define` (fixes #3944)	True	
breaking: no-confusing-arrow enable allowparens: true (fixes #11503) (#11520)	False	
breaking: supports unicode bom (fixes #4878)- `eslint.verify()` api came to strip bom before parsing.- `sourcecode` constructor came to strip bom of `text` argument.- `hasbom` property was added into `sourcecode` object.- `sourcecodefixer.applyfixes()` came to insert bom to the head of output if `sourcecode.hasbom` is `true`.	True	
revert "build: fix test failure on node 11 (#11100)" (#11375)this reverts commit 709190f8c5d7559b1e0915e25af60b50a94ba1c7.	False	
new: rest-spread-spacing rule (fixes #5391) (#6278)	False	
update: add `never` option for `func-names` (fixes #6059) (#6392)	True	
update: fix indent behavior on template literal arguments (fixes #9061) (#9820)	False	
fix: func-name-matching crash on destructuring assignment to functions (#8247)the func-name-matching rule checks for assignments to function expressions so that it can determine whether names match. however, due to a missing type-check, the rule would crash when run on a destructuring assignment to a function expression. this commit updates the rule to ignore destructuring assignments to function expressions.	True	
revert "update: adds nestedbinaryexpressions for no-extra-parens rule (fixes #3065)"	True	
fix: `no-invalid-this` had been missing globals in node (fixes #3961)	False	
chore: use eslintrc overrides (#10677)* chore: use eslintrc overrides* chore: rm tools/internal-rules/eslintrc* chore: revert eslint-config-eslint* chore: simplify eslintrc	True	
docs: add table of contents in readme (#11765)	False	
fix: speed up tokens api (refs #1212)	True	
0.4.2	False	
build: autogenerate release blog post (fixes #3562)	True	
remove redundant jshint directivesthis are all covered by the existing .jshintrc file	False	
chore: unskip test for scope analysis (#10336)this updates a test that was previously skipped due to https://github.com/eslint/eslint/issues/10245. since that issue is solved, this test can be unskipped.	True	
update: curly should check consequent `if` statements (#12947)	False	
upgrade: espree to v0.12.0 (refs #1968)	True	
chore: add markdownlint-cli (#11653)	False	
docs: formatting inconsistencies (fixes #4912)	True	
fix: wrong count for 'no-multiple-empty-lines' on last line (fixes #4228)	True	
fix: removing curly quotes in no-eq-null report message (#9852)	False	
fix: check literal type explicitly in dot-notation (#12095)	False	
update: exclude es5 constructors from consistent-return (fixes #5379)this commit makes the change requested in #5379 using the implementationoutlined by @mysticatea.[1]  it disables consistent-return checking forconstructors, which implicitly return a value even if they onlyexplicitly return one in some cases.  an example of this is the 'simple"class" instantiation' pattern popularized by john resig.this commit makes the exclusion of constructors unconditional, as it isfor no-invalid-this.  an option could easily be added if there arecommon cases where consistent-return checking of constructors isdesired.note: this commit also exposes ises5constructor from ast-utils so thatit can be used by consistent-return.1.  https://github.com/eslint/eslint/issues/5379#issuecomment-187997133signed-off-by: kevin locke <kevin@kevinlocke.name>	True	
fix: `no-eval` come to catch indirect eval (fixes #4399, fixes #4441)- functions to detect `this` binding is default were extracted to astutils from `no-invalid-this`. and `no-eval` is using this utility.- `allowindirect` option was added to `no-eval` in order to keep oldbehavior.	True	
fix: logicalexpression checks for short circuit (fixes #5693)	True	
upgrade: ignore@4.0.2 (#10619)	False	
build: changelog update for 5.10.0	True	
fix: sort-vars crash on mixed destructuring declarations (#8245)by design, sort-vars ignores destructuring assignments. however, the rule previously didn't account for the case where the first declarator of a variable declaration was a destructuring assignment -- this led to a crash. this commit updates the rule to handle this case properly.	True	
new: add `--parser-options` to cli (fixes #5495)	True	
fix: improve error message on --print-config (fixes #11874) (#11885)	False	
update: add `maxeof` to no-multiple-empty-lines (fixes #4235)currently there is no way to specify a rule for having one (and onlyone) ending newline. using eol-last only checks if there is at leastone newline.this patch adds an optional `maxeof` option to no-multiple-empty-linesrule. when set, blank lines at the end are treated differently fromlines within the file. when `maxeof` is omitted, the rule's originalbehaviour does not change.for instance, requiring one and only one newline at the end of file canbe achieved using:{eol-last: 2,no-multiple-empty-lines: [ 2, { max: 2, maxeof: 1 } ]}	True	
fix: ignore template literals in no-mixed-tabs-and-spaces (fixes #4054)	False	
fix: don't require semicolons before `++`/`--` (#7252)	True	
fix: no-control-regex literal handling fixed. (fixes #5737) (#5943)regex'es defined with literal syntax were not handled as expected.during the check we get the the regex from node and turn it to string,then check if it contains control characters as in it. butregex.tostring() produces different outputs for literals and regexpobjects. added another check, now it works as expected.new checks added, moved it to the functions. also i added check for ifthe regex is escaped.	True	
docs: update no-unused-var docs	False	
update: adjust grammar of error/warnings fixable (#10546)changes grammar of stylish to read more intuitively.	True	
chore: switch issues to use forms (#15024)* docs: switch issues to use forms* make title unique* add bug report template* fix bug report template* add rule change template* new rule template* clean up templates* update .github/issue_template/bug-report.ymlco-authored-by: brandon mills <btmills@users.noreply.github.com>* update .github/issue_template/change.ymlco-authored-by: brandon mills <btmills@users.noreply.github.com>* update .github/issue_template/new-rule.ymlco-authored-by: brandon mills <btmills@users.noreply.github.com>co-authored-by: brandon mills <btmills@users.noreply.github.com>	True	
chore: update blogpost.md.ejs (#15468)	False	
breaking: default to --reset behavior (fixes #2100)	True	
docs: fix broken links in node.js api docs (#13771)	False	
7.16.0	False	
improve assertion on wrong number of errors	False	
docs: fix `repro:needed` label in bug report template (#14285)	False	
docs: typo in nodejs-api (#6025)	False	
update: run rules after `node.parent` is already set (fixes #9122) (#9283)	False	
chore: specify node 14.x for verify files ci job (#14896)	True	
upgrade: mock-fs to v4.2.0 (fixes #8194) (#8243)mock-fs merged the fs.stat patch described in 0af90578 and created a new release, so now we can depend on the module from npm again instead of the version from github.	True	
update: `no-new-func` rule catching eval case of `memberexpression` (#14860)* fix: no-new-fuc should catch calls to function.apply* chore: adjust es6 syntax in no-new-func* docs: examples for incorrect no-new-func rule* chore: tests for invalid no-new-func cases* docs: example and test for incorrect no-new-func rule* docs: enhance documentation for no-new-func rule* docs: improve no-new-func descriptionco-authored-by: milos djermanovic <milos.djermanovic@gmail.com>* fix: revise no-new-func logicco-authored-by: milos djermanovic <milos.djermanovic@gmail.com>* chore: additional test for function.bind* docs: note regarding function.bind without immediate call* fix: report callexpression node instead of memberexpression node* docs: modify no-new-func docsco-authored-by: milos djermanovic <milos.djermanovic@gmail.com>* docs: add no-new-func exampleco-authored-by: milos djermanovic <milos.djermanovic@gmail.com>* fix: use maybecallee instead of parent in no-new-funcco-authored-by: milos djermanovic <milos.djermanovic@gmail.com>* add tests* check method nameco-authored-by: milos djermanovic <milos.djermanovic@gmail.com>	True	
fix: newline-after-var declare and export (fixes #2325)	False	
build: remove unnecessary phantomjs devdependency (fixes #3021)	True	
update: fix counting jsx comment len in max-len (fixes #12213) (#12661)* update: fix counting jsx comment len in max-len (fixes #12213)* add test cases* map comments with desired nodes* push a unique node only* fix checking node, add more test cases* add more test cases	False	
build: changelog update for 8.1.0	True	
chore: improve arrow-body-style error message (refs #5498) (#9718)https://github.com/eslint/eslint/issues/5498 gets more than twice asmuch traffic as any of our other issues. my interpretation of this factis that people are often confused by errors from the `arrow-body-style`rule, and end up searching and finding that issue. this commit updatesthe error message for `arrow-body-style` to be more specific about howto fix the problem.	True	
fix: `comma-dangle` wrong autofix (fixes #6233) (#6235)	True	
update: add missing environments and fix sorting/grouping of rules (fixes #1307, fixes #1308)	True	
fix: improve code coverage (fixes #2590)	False	
docs: clarify --ext only works with directories (fixes #7939) (#8095)	True	
fix: spaces trigger wrong in `no-useless-call` and `prefer-spread` (fixes #3054)	False	
docs: use linter instead of linter in nodejs api page (#10864)	False	
docs: fix grammar in object-curly-spacing docs (#11389)changed ???this rule enforce??? to ???this rule enforces???.	True	
rename rule to context-var and add documentation	True	
breaking: change no-space-before-semi to semi-spacing and add "after" option (fixes #1671)	True	
docs: updated integrations page	False	
breaking: freeze context object (fixes #4495)this reverts commit bec6c9b0e2edca5f5bc99a7abc13b6f62a9a5411.	False	
fix: ignore empty path in patterns (fixes #8362) (#8364)	False	
update: `no-loop-func` allows block-scoped variables (fixes #2517)	False	
update: add support for ecmaversion 20xx (fixes #6750) (#6907)	True	
update: adds default 'that' for consistent-this (fixes #4833)	True	
fix: improve around function/class names of `no-shadow` (fixes #2556, #2552)	False	
new: allow modifying base config (fixes #2143)	False	
build: package.json and changelog update for 2.10.1	True	
docs: fix typos for operator-linebreak	True	
docs: fix broken links (fixes eslint/eslint-jp#6) (#10658)	False	
feat: update eslint-scope for class static blocks (#15321)updates `eslint-scope` dependency to v7.0.0, which supports class static blocks.refs #15016	True	
chore: eslint-config-eslint require node >= 8 (#11718)	False	
breaking: implement configuration hierarchy (fixes #963)	False	
0.16.0	False	
update: allow $schema in config (#12612)	False	
docs: fix fixable example (#15107)the example should be:```jsmodule.exports = {meta: {fixable: "code" // or "whitespace"},create(context) {// your rule}};```instead of```jsmodule.exports = function(context) {meta: {fixable: "code" // or "whitespace"},create(context) {// your rule}};```	False	
chore: add autofix npm script (#12330)	True	
fix: remove `console.dir` (fixes #5770)	True	
chore: avoid cloning comments array in tokenstore (#8436)previously, the tokenstore constructor cloned the list of comments because core would sometimes mutate it afterwards in order to remove shebangs. core no longer removes shebangs from the comment list, so it's no longer necessary for tokenstore to clone it.	True	
fix: no-extra-boolean-cast incorrect boolean() autofixing (fixes #7977) (#8037)	True	
fix: return statement spacing. fix for indent rule. (fixes #7164) (#7197)* fix: return statement spacing. fix for indent rule. (fixes #7164)call checklastreturnstatementlineindent only when return statement is wrapped in ()* having a paren after the statement is valid indentation.* simplify report condition	True	
docs: asi causes problem whether semicolons are used or not	True	
docs: `lines-around-comment` doesn't disallow empty lines (#8151)	False	
docs: better jsdoc for indent rule	True	
docs: update migrating to 2.0.0 (fixes #5232)i added [new rules in `"eslint:recommended"`] section.	True	
cleaned up relationship between bin/eslint, lib/cli.js, and lib/eslint.js	False	
update: add "as-needed" option to quote-props rule (fixes #1279)	True	
docs: add note about only-whitespace rule for `--fix` (fixes #4774)	True	
docs: move custom parsers docs into a page (fixes #9919) (#10431)	True	
upgrade: eslint-plugin-eslint-plugin@2.0.1 (#11220)* upgrade: eslint-plugin-eslint-plugin@2.0.1* update no-invalid-meta.js	False	
fix: `brace-style` erroneously ignoring certain errors (fixes #5197)`brace-style` was ignoring almost all `allman` checks when`allowsingleline` option was set. it was also ignoring closing braceerrors when there was a body error with a single-line body.	True	
chore: remove unuseable profile command (#11854)	False	
update: add jsx exceptions to no-extra-parens (fixes #4229)	True	
fix: prefer-object-spread false positives with accessors (fixes #12086) (#12784)	True	
fix: update the chatroom link to go directly to help channel (#13536)	True	
update: expose `getformatter` as a static method on `cliengine` (fixes #3239)	True	
update: ensure `arrow-parens` handles async arrow functions correctly (#7176)(refs #7101)	False	
docs: updating cli overview with latest changes (#7335)	False	
build: tag docs, publish release notes (fixes #6892) (#6934)	False	
fix: don't check concise methods in quote-props (fixes #2251)	False	
merge pull request #6088 from eslint/docs-one-var-per-linedocs: improve showcase example in `one-var-declaration-per-line`	False	
build: changelog update for 4.19.0	True	
fix: no-new-symbol false positive with symbol as an argument (#13337)	False	
new: add no-error-on-unmatched-pattern flag (fixes #10587) (#12377)add flag to prevent errors when a pattern or --ext is not matched	True	
chore: remove internal linter#getancestors helper (refs #9161) (#9222)	True	
adapt code formatting	True	
docs: fixing typos in plugin processor section. (fixes #3648)	True	
chore: fix name of internal-no-invalid-meta test file (#7142)	False	
docs: clarify ecmaversion doesn't imply globals (refs #9812) (#11364)before this change users can mistakenly assume that settingparseroptions.ecmaversion automatically implies the globals from thatecmaversion are available, in fact globals are controlled by a separateenvironment setting that is not affected by ecmaversion.this pr implements the suggestion fromhttps://github.com/eslint/eslint/issues/9812	True	
fix: operator-assignment removes and duplicates comments (#12485)	True	
update: "error type should be" assertion in rule-tester (fixes 6106) (#7550)	False	
build: changelog update for 4.0.0-rc.0	True	
update: add quotes around the label in  `no-empty-label` error reports (fixes #3526)	False	
fix: --init crash on question to upgrade/downgrade eslint (fixes #13978) (#13995)	True	
new: add no-dupe-else-if rule (fixes #12469) (#12504)* new: add no-dupe-else-if rule (fixes #12469)* add || and && logic* rename variables* update lib/rules/no-dupe-else-if.jsco-authored-by: kai cataldo <kaicataldo@gmail.com>	False	
fix: `strict` rule reports a syntax error for es2016 (fixes #6405) (#6464)* fix: `strict` rule reports a syntax error for es2016 (fixes #6405)* followes suggestions	True	
docs: clarify correct example in no-return-await (fixes #13656) (#13657)* docs: clarify correct example in no-return-await (fixes #13656)* revert order of examples	False	
update: add "safe" mode to strict (fixes #3306)	True	
chore: add test case for no-func-assign (refs #13705) (#13783)* chore: add test case for no-func-assign (refs #13705)* chore: update tests/lib/rules/no-func-assign.js	True	
update: improve error message for fatal fixer errors (#13120)	True	
rewrite configuration documentation to include information about globals (fixes #555)	True	
recognise callexpression variant of regexp ctor in no-control-regex rule	True	
update: add checkloops option to no-constant-condition (fixes #5477) (#6202)	True	
build: remove support for node v5 (fixes #6743) (#6744)	True	
build: changelog update for 4.4.0	True	
update: add fixer for `lines-around-directive` (#7217)	True	
chore: enable `prefer-arrow-callback` on eslint codebase (fixes #6407) (#7503)* chore: enable `prefer-arrow-callback` on eslint codebase (fixes #6407)* move some complex expressions onto multiple lines* use `.returns(value)` instead of `() => value` with sinon	True	
fix: make rules work with for-of statements (fixes #1859)	True	
docs: suggest linting plugins for eslint plugin developers (#14754)	True	
breaking: `space-before-blocks` ignores after keywords (fixes #1338)	True	
fix: yoda exceptrange false positives on empty string property names (#12071)	False	
fix: avoid breaking eslint-plugin-eslint-comments (fixes #9193) (#9196)	False	
update: support globalthis (refs #12670) (#12774)* support globalthis in no-alert (ref #12670)* support globalthis in no-eval (ref #12670)* bump eslint-utils to ^2.0.0 (ref #12670)* add globalthis test cases in require-unicode-regexp (ref #12670)* add globalthis test cases in prefer-regex-literals (ref #12670)* add globalthis test cases in prefer-object-spread (ref #12670)* add globalthis test cases in prefer-named-capture-group (ref #12670)* add globalthis test cases in prefer-exponentiation-operator (ref #12670)* add globalthis test cases in no-misleading-character-class (ref #12670)* edit test cases in no-eval* support globalthis in no-obj-calls (ref #12670)* add globalthis test cases in no-redeclare (#12670)* change to use getpropertyname* fix tpo* add messageid - unexpectedrefcall	True	
move filefinder to separate file	True	
breaking: improve plugin resolving (refs eslint/rfcs#47) (#12922)* breaking: change relative paths with --config (refs eslint/rfcs#37)* update docs* breaking: improve plugin resolving (refs eslint/rfcs#47)* replace getrules by getrulesforfile (refs eslint/rfcs#47)* replace rulesmeta by getrulemeta (refs eslint/rfcs#47)* replace report.useddeprecatedrules by report.results[].useddeprecatedrules* revert "replace report.useddeprecatedrules by report.results[].useddeprecatedrules"this reverts commit f3cc32f5c07579aecfc4566201f19918545aca6d.* revert "replace rulesmeta by getrulemeta (refs eslint/rfcs#47)"this reverts commit 0d6afaf6a40792c05659796ec4c26258e5143494.* revert "replace getrules by getrulesforfile (refs eslint/rfcs#47)"this reverts commit d29f613c9d8a8106ca0d68bb324415807dca4a20.* update docs* update docs/user-guide/configuring.mdco-authored-by: kai cataldo <kai@kaicataldo.com>* fix markdownlint errorco-authored-by: kai cataldo <kai@kaicataldo.com>	True	
docs: fix typos for camelcase	True	
docs: correct the function-call-argument-newline 'default' descriptions (#13866)	False	
fix: false negative of `no-useless-rename` (fixes #6502) (#6506)	False	
1.5.0	False	
update: ignore camelcase in object destructuring (fixes #3185)	False	
build: changelog update for 5.0.0-alpha.1	True	
docs: improve grammar and style in padded-blocks.mdfix a few minor grammar errors and shorten a few sentences.	False	
docs: mention double-byte character limitation in max-len (fixes #2370)	False	
update: improve report location for no-space-in-parens (#12364)* update: improve report location for no-space-in-parens* add test cases with multiple spaces	True	
update: let ruletester cases assert that no autofix occurs (fixes #8157) (#8163)	True	
fixes #651: disable no-catch-shadow rule in node environment	False	
3.5.0	False	
7.27.0	False	
fix: false positive on switch 'no duplicate case',(fixes #3408)	False	
chore: avoid useless catch clauses that just rethrow errors (#10010)	False	
chore: padding-line-between-statements remove useless `additionalitems` (#15706)	False	
#595 remove needless 'function foo() {}' in tests	False	
chore: use ast-utils helper functions in no-multiple-empty-lines (#7842)	False	
chore: simplify eslint process exit code (fixes #6368) (#6371)	False	
fix: object-shorthand rule should not warn for nfes (fixes #2748)	True	
chore: enable `no-useless-escape` (#7403)* chore: enable `no-useless-escape`* chore: fix linting issues* chore: clean up eslint-disable comments	False	
chore: add twitter and open collective badge (#12877)* chore: add open collective badge* add twitter badge* split open collective badges into backers and sponsors* update readme.md* reorder once more* fix typo	True	
build: changelog update for 5.0.0-alpha.3	True	
chore: add tests to cover default object options in comma-dangle (#12627)	True	
fix: make `overrides[].files` matching dotfiles (fixes #11201) (#11225)	False	
fix: actual messageid and expected messageid are switched in rule tester (#11928)	False	
rule: no-restricted-modules (fixes #791)	False	
feat: update the complexity rule for class static blocks (#15328)updates the `complexity` rule to apply to class static blocks.refs #15016	True	
update: add ast node exceptions to comma-style. (fixes #1932)update: add ast node exceptions to comma-style. (fixes #1932)update config options for comma-style rule.sign copywrite and add docs.	True	
rule is off by default. updated documentation	False	
formatter: jslint xmlcreated the jslint xml formatter. because jslint xml has the `evidence` attribute which contains the erroring source code, i've added the source of the erroring node to the message objects created in `api.report` in `lib/eslint.js`.fixes #15	True	
fix: valid-jsdoc should allow optional returns for async (fixes #10386) (#10480)change valid-jsdoc to allow returns to be optional for async functions in the requirereturn:false case.	True	
fix: func-name-matching crash on descriptor-like arguments (#12100)	True	
docs: document string option for `no-unused-vars`.	True	
feat: no-restricted-imports support casing (#15439)* fix: no-restricted-imports support casingpath matching in `.gitignore` can be case-sensitive, andignore@5.2.0 supports this as well as maintains support forrelative paths, whose support was dropped after 4.0.6 butrestored in 5.2.0 (this was a blocker for past upgrades).by default, this rule remains case-insensitive to maintainbackwards compatibility with earlier versions. only by explicitlyspecifying it in a custom pattern object can it be triggered.* set allowrelativepaths directly in filesper member feedback, the allowing of relative pathswas not entirely intentional for rules using the`ignore` library. this commit also reverts theutility for creating `ignore` instances.* update word in docs for allowrelativepathsper reviewer feedback	True	
docs: typo in no-unexpected-multiline (fixes #4756)	False	
fix: one-var shouldn't split declaration if it isn't in a statement list (#13959)	False	
fix: id-match bug incorrectly errors on `newexpression` (fixes #4042)	False	
relax eqeqeq null check (fixes #669)when the "smart" option is enabled, eqeqeq will now allow double-equals comparisons to null to check for null or undefined in asingle expression.	True	
docs: updated documentation for several rules	True	
docs: relax permission for merging prs (refs eslint/tsc-meetings#20) (#7360)	True	
update: add metadata to existing rules - batch 1 (refs #5417)add metadata to the existing rules. batch 1.	True	
fix: edge cases for no-wrap-func (fixes #2466)	True	
added rule for no global strict mode (fixes #322)	True	
update: autofixing does multiple passes (refs #5329)	True	
docs: update technology sponsors in readme (#13478)	True	
update: check ternary `:` even if `?` was reported in space-infix-ops (#13963)	False	
feat: update one-var for class static blocks (#15317)fixes false positives of the `one-var` rule with option `"always"` where the rule suggests combining declarations from a class static block with declarations from the upper scope.also enables autofixing declarations at the top level of class static blocks with option `"never"`.refs #15016	True	
add mailing list link	False	
new: new rule no-constructor-return (fixes #12481) (#12529)* new: new rule no-constructor-return (fixes #12481)* docs: polish example* docs: polish* fix: fix `fixable` property* update: update rule type* fix: inner functions* chore: refactor* docs: polish* docs: polish* docs: polish* docs: polish* fix: rule type* chore: add more cases	True	
docs: consistent example headings & text pt4 (refs #5446) (#6493)* docs: consistent example headings & text pt4 #5446final batch of es6 docs for this sweep!1. ensure each doc has "examples" heading, and that eachoption-specific example pair also has a suitable heading.2. ensure text above examples is consistent as per #5446this pr does not attempt to address issues other thanthose stated above; such issues will be dealt with onsubsequent sweeps of the docs detailed in #6444..* docs: fixed lint errors in docdocs/rules/sort-imports.md: 161: md004 unordered list styledocs/rules/sort-imports.md: 162: md004 unordered list styledocs/rules/sort-imports.md: 163: md004 unordered list styledocs/rules/sort-imports.md: 164: md004 unordered list styledocs/rules/sort-imports.md: 37: md007 unordered list indentationdocs/rules/sort-imports.md: 37: md010 hard tabsdocs/rules/sort-imports.md: 38: md010 hard tabsdocs/rules/sort-imports.md: 39: md010 hard tabsdocs/rules/sort-imports.md: 40: md010 hard tabs* docs: list indentation should be 4, not 2fyi: i've requested enhanced error reporting for markdown linter - e.g.to expose rule settings in error messages:https://github.com/davidanson/markdownlint/issues/23#issuecomment-227430171	True	
fix: curly rule incorrectly flagging lexical declarations (fixes #11663) (#11675)* fix: curly rule incorrectly flagging lexical declarations (fixes #11663)* add invalid var single statement test case	False	
fix: mark variables as used in module scope (fixes #2137)	False	
new: adds prefer-object-spread rule (refs: #7230) (#9955)* new: adds prefer-object-spread rule (refs: #7230)* adds exception for `object.assign` with one object literal argumentthis was an exception to this rule that we use internally, in the case that an`object.assign` call is made with an object literal as the only argument. the`object.assign` call is not needed and we can just use the object literaldirectly.* refactors and adds multiline object fixes* many fixes and improvements:- handles nested object literals- handles various comment types- places comma after arguments in a smarter way* fixes typo and improves wording in docs* include string.prototype.matchall in package.json* several improvements:- adds line and column numbers to tests- warn on cases where argument is a spread element,- use getcommentsinside instead of regex- fix example in doc* use spread instead of apply* check if the native `object` is being overwritten, if it is, do not warn.bug fix to ensure that an we're warning on an `object.assign` for the literal case.* make messages consistent	True	
chore: remove sourcecode passthroughs from linter.prototype (refs #9161) (#9263)	True	
update: extract glob and filesystem logic from cli-engine (fixes #4305)	False	
docs: fix always-multiline example in multiline-ternary docs (#8904)	False	
docs: add faq for when eslint cannot find plugin (#9467)* docs: add faq for when eslint cannot find plugin* adding blank line around list per markdownlint	True	
4.11.0	False	
build: changelog update for 4.16.0	True	
fix: `no-empty` rule should allow any comments (fixes #2188)	False	
docs: no-extra-semi no longer refers to deprecated rule (fixes #4598)	True	
chore: remove more eslintrc-related files (refs #13481) (#13762)* chore: remove more eslintrc-related files (refs #13481)* fix failing tests* rewrite fileenumerator tests* remove commented out line* fix package.json version* fix linting error* adjust test coverage limits* update tests/lib/eslint/eslint.jsco-authored-by: brandon mills <btmills@users.noreply.github.com>co-authored-by: brandon mills <btmills@users.noreply.github.com>	True	
breaking: lint `overrides` files (fixes #10828, refs eslint/rfcs#20) (#12677)* breaking: lint `overrides` files (fixes #10828, refs eslint/rfcs#20)* update docs* sort for testssee also: https://github.com/eslint/eslint/pull/12700#discussion_r361072914	True	
docs: remove outdated rule naming convention (#9925)	False	
update: add 'method' option to no-empty (fixes #4605)	True	
fix: remove hard-coded list of unary keywords in space-unary-ops rule (fixes #2696)	False	
chore: fix test-suite to work with node master (#9688)changes to the output of strictequal are breaking the test suitethis minor adjustment to the regex will fix node 10+ while keepingsupport for older versions of node	True	
docs: add missed verb in docs (#15550)	False	
docs: eol-last docs fix (fixes #2755)	False	
new: accept plugins from cli (fixes #1113)	False	
docs: add license header to working with rules guide	True	
fix: npm run profile script should use espree (fixes #2150)	False	
fix: no-mixed-spaces-and-tabs reports multiline strings (#12566)* fix: no-mixed-spaces-and-tabs reports multiline strings* add more tests for comments	True	
update: warn about mixing ternary and logical operators (fixes #11704) (#12001)* ternary operators added to tule* ternary operators added* cases added for ternary operator mixed with logical* documentation updated* hard coded string message removed and in place added the operator..* test cases fixed* added the option to check for ternary operator and extra tests* documentation and tests updated* check for test or left node moved to a sperate function* wrong comment. has been updated	True	
new: check --stdin-filename by ignore settings (fixes #2432)	False	
update: add fixer for `strict` (fixes #6668) (#7198)	True	
fix: don't classify plugins that throw errors as "missing" (fixes #6874) (#8323)* fix: don't classify plugins that throw errors as "missing" (fixes #6874)previously, if a plugin threw an error on load, eslint would display the "missing plugin" error message. this was confusing for plugin developers, because it would be difficult to distinguish between an installation error and a broken plugin.* use a getter instead of an external dependency	True	
docs: improve `no-native-reassign` and specifying globals (fixes #5358) (#6462)* docs: improve `no-native-reassign` and specifying globals (fixes #5358)* follow corrections.	False	
docs: fix incorrect example being mark as correct (#6660)	False	
add git attributes file for line endings	True	
update: proposed no-magic-numbers option: ignorejsxnumbers (fixes #5348)	False	
added a test for getting global scope from program node (refs #148)	True	
chore: ensure that files in tests/conf are linted (#7579)	False	
fix: nested occurrences of no-else-return now show multiple reports (fixes #1369)	False	
build: add perf test	False	
fix: no-var should not fix variables named 'let' (fixes #11830) (#11832)	False	
chore: remove an indirect dependency on jsonify (#9444)replace json-stable-stringify with json-stable-stringify-without-jsonify.this removes an indirect dependency on jsonify which is unlicensed and not needed in supported environments.	True	
new: allow rules to listen for ast selectors (fixes #5407) (#7833)* new: allow rules to listen for ast selectors (fixes #5407)* optimize by predicting matched node types* allow no-restricted-syntax to handle query selectors as options* clean up node-event-generator* memoize calls to esquery.parse* pass a set to nodeeventgenerator instead of an array* don't special-case '*'* make the queries argument mandatory* add selector tests* use css specificity to sort selectors* use eventnames() if available* fix comment typos* add documentation for selectors* use stronger assertions in node-event-generator tests* handle selector parsing errors more gracefully* use node types in selector syntax examples* put the no-restricted-syntax section at the bottom of the selector docs* upgrade esquery to v1.0.0* use a jsdoc typedef for selector descriptors* make the assertion more specific for invalid-syntax error checking* use a consistent example in the no-restricted-syntax docs* add a test for ast node classes	True	
build: remove trailing spaces in blogpost template (#10280)	False	
update: adds nestedbinaryexpressions for no-extra-parens (fixes #3065)	True	
build: add node v17 (#15193)* build: add node v17* fix: npm install --force when node v17	True	
docs: fix getrulesmetaforresults link syntax (#14723)i caught the correct name of the anchor tag but missed the use of parens instead of square braces.	True	
sponsors: sync readme with website	True	
sponsors: sync readme with website	True	
documentation for no-delete-var rule. closes #129	True	
chore: don't make linter a subclass of eventemitter (refs #9161) (#9177)	False	
update: ruletester allows string errors in invalid cases (fixes #4117)ruletester now allows string errors for "invalid" test cases. also added some test cases to prevent non-object, non-string errors and to ensure incorrect error messages result in assertion failures.	True	
